Day,Min,Avg,Max,# Lane Points,% Observed
1/1/2020 0:00,"168,853.58","168,853.58","168,853.58",248256,0.00
1/2/2020 0:00,"154,176.14","154,176.14","154,176.14",248256,29.40
1/3/2020 0:00,"139,471.65","139,471.65","139,471.65",248256,66.60
1/4/2020 0:00,"119,381.80","119,381.80","119,381.80",248256,66.50
1/5/2020 0:00,"106,936.68","106,936.68","106,936.68",248256,63.50
1/6/2020 0:00,"158,807.75","158,807.75","158,807.75",248256,64.80
1/7/2020 0:00,"158,118.18","158,118.18","158,118.18",248256,65.50
1/8/2020 0:00,"169,202.19","169,202.19","169,202.19",248256,65.30
1/9/2020 0:00,"173,314.92","173,314.92","173,314.92",248256,63.90
1/10/2020 0:00,"172,637.45","172,637.45","172,637.45",248256,62.80
1/11/2020 0:00,"133,175.88","133,175.88","133,175.88",248256,63.90
1/12/2020 0:00,"112,760.38","112,760.38","112,760.38",248256,63.80
1/13/2020 0:00,"168,613.90","168,613.90","168,613.90",248256,62.90
1/14/2020 0:00,"177,898.19","177,898.19","177,898.19",248256,62.50
1/15/2020 0:00,"179,528.37","179,528.37","179,528.37",248256,62.30
1/16/2020 0:00,"186,487.62","186,487.62","186,487.62",248256,62.90
1/17/2020 0:00,"175,369.14","175,369.14","175,369.14",248256,62.60
1/18/2020 0:00,"133,316.59","133,316.59","133,316.59",248256,62.40
1/19/2020 0:00,"112,074.65","112,074.65","112,074.65",248256,62.40
1/20/2020 0:00,"127,709.71","127,709.71","127,709.71",248256,62.50
1/21/2020 0:00,"176,890.20","176,890.20","176,890.20",248256,62.50
1/22/2020 0:00,"174,305.57","174,305.57","174,305.57",248256,60.90
1/23/2020 0:00,"176,252.16","176,252.16","176,252.16",248256,62.40
1/24/2020 0:00,"171,263.65","171,263.65","171,263.65",248250,63.60
1/25/2020 0:00,"134,365.64","134,365.64","134,365.64",248256,60.10
1/26/2020 0:00,"116,506.86","116,506.86","116,506.86",248256,62.50
1/27/2020 0:00,"166,756.29","166,756.29","166,756.29",248256,63.00
1/28/2020 0:00,"167,479.32","167,479.32","167,479.32",248256,62.80
1/29/2020 0:00,"170,340.33","170,340.33","170,340.33",248256,61.60
1/30/2020 0:00,"176,328.60","176,328.60","176,328.60",248256,63.10
1/31/2020 0:00,"171,602.54","171,602.54","171,602.54",248256,62.80
