Day,Min,Avg,Max,# Lane Points,% Observed
1/1/2020 0:00,"382,247.52","382,247.52","382,247.52",614880,0.00
1/2/2020 0:00,"377,443.92","377,443.92","377,443.92",614880,24.90
1/3/2020 0:00,"365,055.56","365,055.56","365,055.56",614880,56.40
1/4/2020 0:00,"305,836.32","305,836.32","305,836.32",614880,56.10
1/5/2020 0:00,"270,456.19","270,456.19","270,456.19",614880,54.80
1/6/2020 0:00,"373,584.61","373,584.61","373,584.61",614880,55.90
1/7/2020 0:00,"377,387.97","377,387.97","377,387.97",614880,55.90
1/8/2020 0:00,"403,439.94","403,439.94","403,439.94",614880,56.10
1/9/2020 0:00,"399,719.04","399,719.04","399,719.04",614880,56.00
1/10/2020 0:00,"406,750.73","406,750.73","406,750.73",614880,56.70
1/11/2020 0:00,"327,495.79","327,495.79","327,495.79",614880,57.10
1/12/2020 0:00,"281,175.66","281,175.66","281,175.66",614880,56.90
1/13/2020 0:00,"381,106.13","381,106.13","381,106.13",614880,56.90
1/14/2020 0:00,"407,624.29","407,624.29","407,624.29",614880,57.30
1/15/2020 0:00,"419,720.31","419,720.31","419,720.31",614880,57.30
1/16/2020 0:00,"397,260.41","397,260.41","397,260.41",614880,57.30
1/17/2020 0:00,"411,128.52","411,128.52","411,128.52",614880,57.20
1/18/2020 0:00,"338,865.86","338,865.86","338,865.86",614880,57.90
1/19/2020 0:00,"282,621.43","282,621.43","282,621.43",614880,57.60
1/20/2020 0:00,"338,919.90","338,919.90","338,919.90",614880,57.70
1/21/2020 0:00,"393,273.13","393,273.13","393,273.13",614880,57.50
1/22/2020 0:00,"403,626.76","403,626.76","403,626.76",614880,56.00
1/23/2020 0:00,"401,867.39","401,867.39","401,867.39",614880,57.60
1/24/2020 0:00,"408,380.93","408,380.93","408,380.93",614846,57.60
1/25/2020 0:00,"333,316.16","333,316.16","333,316.16",614880,54.90
1/26/2020 0:00,"286,731.16","286,731.16","286,731.16",614880,57.30
1/27/2020 0:00,"377,540.97","377,540.97","377,540.97",614880,56.60
1/28/2020 0:00,"388,920.52","388,920.52","388,920.52",614880,57.10
1/29/2020 0:00,"394,434.91","394,434.91","394,434.91",614880,57.20
1/30/2020 0:00,"400,739.67","400,739.67","400,739.67",614880,57.40
1/31/2020 0:00,"408,389.76","408,389.76","408,389.76",614880,57.50
2/1/2020 0:00,"338,140.97","338,140.97","338,140.97",614880,57.70
2/2/2020 0:00,"274,519.83","274,519.83","274,519.83",614880,57.60
2/3/2020 0:00,"373,921.85","373,921.85","373,921.85",614880,57.10
2/4/2020 0:00,"389,777.41","389,777.41","389,777.41",614880,57.10
2/5/2020 0:00,"389,344.13","389,344.13","389,344.13",614880,57.10
2/6/2020 0:00,"412,592.49","412,592.49","412,592.49",614880,57.40
2/7/2020 0:00,"411,951.85","411,951.85","411,951.85",614880,56.60
2/8/2020 0:00,"346,095.38","346,095.38","346,095.38",614880,56.10
2/9/2020 0:00,"276,361.71","276,361.71","276,361.71",614880,56.10
2/10/2020 0:00,"370,602.80","370,602.80","370,602.80",596055,54.10
2/11/2020 0:00,"399,705.58","399,705.58","399,705.58",604644,55.60
2/12/2020 0:00,"398,962.71","398,962.71","398,962.71",614880,55.60
2/13/2020 0:00,"422,784.22","422,784.22","422,784.22",614880,55.50
2/14/2020 0:00,"430,468.94","430,468.94","430,468.94",614880,56.30
2/15/2020 0:00,"349,770.76","349,770.76","349,770.76",614880,56.50
2/16/2020 0:00,"304,029.60","304,029.60","304,029.60",614880,56.40
2/17/2020 0:00,"322,154.67","322,154.67","322,154.67",614880,56.20
2/18/2020 0:00,"391,852.57","391,852.57","391,852.57",614880,56.10
2/19/2020 0:00,"400,737.36","400,737.36","400,737.36",614880,49.40
2/20/2020 0:00,"404,255.44","404,255.44","404,255.44",614875,55.80
2/21/2020 0:00,"420,499.71","420,499.71","420,499.71",614880,53.70
2/22/2020 0:00,"348,265.28","348,265.28","348,265.28",614880,55.10
2/23/2020 0:00,"297,205.97","297,205.97","297,205.97",614880,55.40
2/24/2020 0:00,"387,803.45","387,803.45","387,803.45",614880,55.50
2/25/2020 0:00,"398,548.57","398,548.57","398,548.57",614880,55.70
2/26/2020 0:00,"395,159.74","395,159.74","395,159.74",614880,51.10
2/27/2020 0:00,"415,569.07","415,569.07","415,569.07",614880,55.00
2/28/2020 0:00,"418,095.96","418,095.96","418,095.96",614880,55.00
2/29/2020 0:00,"349,721.41","349,721.41","349,721.41",614880,53.70
3/1/2020 0:00,"295,768.62","295,768.62","295,768.62",614880,55.00
3/2/2020 0:00,"387,542.45","387,542.45","387,542.45",614880,55.10
3/3/2020 0:00,"392,785.87","392,785.87","392,785.87",614880,54.90
3/4/2020 0:00,"396,874.73","396,874.73","396,874.73",614880,55.20
3/5/2020 0:00,"403,724.46","403,724.46","403,724.46",614880,54.80
3/6/2020 0:00,"403,826.68","403,826.68","403,826.68",614880,55.10
3/7/2020 0:00,"319,396.99","319,396.99","319,396.99",614880,55.00
3/8/2020 0:00,"275,720.63","275,720.63","275,720.63",589260,55.10
3/9/2020 0:00,"356,417.16","356,417.16","356,417.16",614880,55.20
3/10/2020 0:00,"353,854.70","353,854.70","353,854.70",614880,55.20
3/11/2020 0:00,"370,072.95","370,072.95","370,072.95",614880,55.30
3/12/2020 0:00,"370,444.75","370,444.75","370,444.75",614880,55.10
3/13/2020 0:00,"362,961.65","362,961.65","362,961.65",614880,55.20
3/14/2020 0:00,"264,826.62","264,826.62","264,826.62",614880,55.00
3/15/2020 0:00,"221,654.52","221,654.52","221,654.52",614880,55.00
3/16/2020 0:00,"314,656.47","314,656.47","314,656.47",614880,55.20
3/17/2020 0:00,"243,405.93","243,405.93","243,405.93",614880,55.10
3/18/2020 0:00,"245,124.58","245,124.58","245,124.58",614263,54.00
3/19/2020 0:00,"251,353.48","251,353.48","251,353.48",614880,53.50
3/20/2020 0:00,"271,655.69","271,655.69","271,655.69",614880,46.00
3/21/2020 0:00,"218,429.90","218,429.90","218,429.90",614880,37.30
3/22/2020 0:00,"184,949.97","184,949.97","184,949.97",614880,36.90
3/23/2020 0:00,"257,540.30","257,540.30","257,540.30",614880,36.10
3/24/2020 0:00,"222,507.56","222,507.56","222,507.56",614880,54.70
3/25/2020 0:00,"237,285.07","237,285.07","237,285.07",614880,52.20
3/26/2020 0:00,"234,581.00","234,581.00","234,581.00",614880,54.90
3/27/2020 0:00,"240,179.22","240,179.22","240,179.22",614880,54.80
3/28/2020 0:00,"171,700.92","171,700.92","171,700.92",614880,54.90
3/29/2020 0:00,"152,817.51","152,817.51","152,817.51",614880,53.10
3/30/2020 0:00,"232,384.09","232,384.09","232,384.09",614880,51.90
3/31/2020 0:00,"228,260.10","228,260.10","228,260.10",614880,54.40
4/1/2020 0:00,"234,870.14","234,870.14","234,870.14",614880,54.40
4/2/2020 0:00,"234,541.71","234,541.71","234,541.71",614880,54.20
4/3/2020 0:00,"241,351.34","241,351.34","241,351.34",614875,54.30
4/4/2020 0:00,"171,750.40","171,750.40","171,750.40",614880,54.40
4/5/2020 0:00,"145,060.48","145,060.48","145,060.48",614880,52.90
4/6/2020 0:00,"219,914.55","219,914.55","219,914.55",614880,50.90
4/7/2020 0:00,"224,872.51","224,872.51","224,872.51",614880,53.90
4/8/2020 0:00,"227,906.47","227,906.47","227,906.47",614880,53.80
4/9/2020 0:00,"230,768.90","230,768.90","230,768.90",614880,54.00
4/10/2020 0:00,"238,166.30","238,166.30","238,166.30",614880,54.50
4/11/2020 0:00,"182,253.00","182,253.00","182,253.00",614880,53.60
4/12/2020 0:00,"157,147.07","157,147.07","157,147.07",614880,52.80
4/13/2020 0:00,"230,715.96","230,715.96","230,715.96",614880,50.00
4/14/2020 0:00,"232,730.59","232,730.59","232,730.59",614825,51.50
4/15/2020 0:00,"237,978.49","237,978.49","237,978.49",614672,52.80
4/16/2020 0:00,"238,309.60","238,309.60","238,309.60",614648,52.70
4/17/2020 0:00,"250,344.77","250,344.77","250,344.77",614880,51.80
4/18/2020 0:00,"194,934.92","194,934.92","194,934.92",614880,52.60
4/19/2020 0:00,"169,065.91","169,065.91","169,065.91",614880,52.30
4/20/2020 0:00,"234,007.31","234,007.31","234,007.31",614880,51.40
4/21/2020 0:00,"236,514.38","236,514.38","236,514.38",614880,52.70
4/22/2020 0:00,"242,813.59","242,813.59","242,813.59",614632,52.90
4/23/2020 0:00,"239,711.98","239,711.98","239,711.98",614710,50.60
4/24/2020 0:00,"256,300.28","256,300.28","256,300.28",614880,51.30
4/25/2020 0:00,"206,686.13","206,686.13","206,686.13",614880,43.00
4/26/2020 0:00,"176,321.66","176,321.66","176,321.66",614880,52.80
4/27/2020 0:00,"241,027.84","241,027.84","241,027.84",614880,52.30
4/28/2020 0:00,"243,429.63","243,429.63","243,429.63",614880,53.20
4/29/2020 0:00,"249,178.15","249,178.15","249,178.15",614880,53.10
4/30/2020 0:00,"255,169.40","255,169.40","255,169.40",614672,50.40
5/1/2020 0:00,"264,128.83","264,128.83","264,128.83",614364,52.90
5/2/2020 0:00,"206,418.08","206,418.08","206,418.08",614880,52.90
5/3/2020 0:00,"184,019.87","184,019.87","184,019.87",614880,52.60
5/4/2020 0:00,"254,495.21","254,495.21","254,495.21",614880,49.60
5/5/2020 0:00,"256,213.89","256,213.89","256,213.89",614880,52.60
5/6/2020 0:00,"261,399.95","261,399.95","261,399.95",614880,52.20
5/7/2020 0:00,"267,313.43","267,313.43","267,313.43",614880,52.20
5/8/2020 0:00,"280,029.71","280,029.71","280,029.71",614880,52.60
5/9/2020 0:00,"227,809.73","227,809.73","227,809.73",614880,52.70
5/10/2020 0:00,"205,144.80","205,144.80","205,144.80",614880,52.30
5/11/2020 0:00,"257,799.48","257,799.48","257,799.48",614880,50.00
5/12/2020 0:00,"264,496.80","264,496.80","264,496.80",614880,51.50
5/13/2020 0:00,"277,481.55","277,481.55","277,481.55",614880,51.10
5/14/2020 0:00,"279,689.87","279,689.87","279,689.87",614880,50.20
5/15/2020 0:00,"293,298.12","293,298.12","293,298.12",614880,52.60
5/16/2020 0:00,"232,341.28","232,341.28","232,341.28",614880,53.10
5/17/2020 0:00,"193,317.34","193,317.34","193,317.34",614880,52.90
5/18/2020 0:00,"273,138.81","273,138.81","273,138.81",614880,52.60
5/19/2020 0:00,"280,285.04","280,285.04","280,285.04",614880,54.00
5/20/2020 0:00,"285,796.63","285,796.63","285,796.63",614880,53.70
5/21/2020 0:00,"300,109.84","300,109.84","300,109.84",614880,52.90
5/22/2020 0:00,"310,062.35","310,062.35","310,062.35",614880,53.60
5/23/2020 0:00,"239,082.14","239,082.14","239,082.14",614880,52.10
5/24/2020 0:00,"216,629.11","216,629.11","216,629.11",614880,53.20
5/25/2020 0:00,"227,335.28","227,335.28","227,335.28",614880,52.80
5/26/2020 0:00,"292,448.06","292,448.06","292,448.06",614880,52.50
5/27/2020 0:00,"296,871.25","296,871.25","296,871.25",614880,52.60
5/28/2020 0:00,"305,066.67","305,066.67","305,066.67",614880,52.80
5/29/2020 0:00,"319,121.08","319,121.08","319,121.08",614880,53.20
5/30/2020 0:00,"241,643.31","241,643.31","241,643.31",614880,53.60
5/31/2020 0:00,"216,286.88","216,286.88","216,286.88",614880,53.30
6/1/2020 0:00,"286,847.93","286,847.93","286,847.93",614880,53.30
6/2/2020 0:00,"285,880.48","285,880.48","285,880.48",614880,53.40
6/3/2020 0:00,"295,657.38","295,657.38","295,657.38",614880,52.60
6/4/2020 0:00,"303,750.30","303,750.30","303,750.30",614880,52.70
6/5/2020 0:00,"320,241.82","320,241.82","320,241.82",614880,52.80
6/6/2020 0:00,"255,512.65","255,512.65","255,512.65",614880,52.00
6/7/2020 0:00,"221,805.36","221,805.36","221,805.36",614880,53.10
6/8/2020 0:00,"300,470.80","300,470.80","300,470.80",614880,53.00
6/9/2020 0:00,"310,934.23","310,934.23","310,934.23",614880,25.90
6/10/2020 0:00,"321,808.24","321,808.24","321,808.24",614880,0.20
6/11/2020 0:00,"320,067.15","320,067.15","320,067.15",614880,18.70
6/12/2020 0:00,"336,120.00","336,120.00","336,120.00",614880,52.30
6/13/2020 0:00,"271,757.87","271,757.87","271,757.87",614880,52.60
6/14/2020 0:00,"237,660.38","237,660.38","237,660.38",614880,53.50
6/15/2020 0:00,"305,257.84","305,257.84","305,257.84",614880,52.50
6/16/2020 0:00,"316,013.16","316,013.16","316,013.16",614880,52.90
6/17/2020 0:00,"323,322.24","323,322.24","323,322.24",614880,53.10
6/18/2020 0:00,"334,148.68","334,148.68","334,148.68",614880,53.00
6/19/2020 0:00,"353,081.87","353,081.87","353,081.87",614880,53.10
6/20/2020 0:00,"286,791.58","286,791.58","286,791.58",614880,53.40
6/21/2020 0:00,"250,308.94","250,308.94","250,308.94",614880,53.70
6/22/2020 0:00,"312,453.69","312,453.69","312,453.69",614880,53.30
6/23/2020 0:00,"319,364.72","319,364.72","319,364.72",614818,53.80
6/24/2020 0:00,"328,839.32","328,839.32","328,839.32",614880,53.90
6/25/2020 0:00,"338,423.70","338,423.70","338,423.70",614880,52.50
6/26/2020 0:00,"351,158.27","351,158.27","351,158.27",613015,53.70
6/27/2020 0:00,"285,829.33","285,829.33","285,829.33",614880,53.90
6/28/2020 0:00,"243,523.83","243,523.83","243,523.83",614880,53.50
6/29/2020 0:00,"315,342.81","315,342.81","315,342.81",614880,53.30
6/30/2020 0:00,"328,430.44","328,430.44","328,430.44",614191,53.10
7/1/2020 0:00,"335,334.90","335,334.90","335,334.90",614880,53.30
7/2/2020 0:00,"358,756.82","358,756.82","358,756.82",614866,54.10
7/3/2020 0:00,"304,684.28","304,684.28","304,684.28",614880,53.90
7/4/2020 0:00,"234,395.25","234,395.25","234,395.25",614873,54.20
7/5/2020 0:00,"241,209.03","241,209.03","241,209.03",614880,53.30
7/6/2020 0:00,"306,266.14","306,266.14","306,266.14",614873,53.70
