Day,Min,Avg,Max,# Lane Points,% Observed
3/15/2019 0:00,"19,940,231.10","19,940,231.10","19,940,231.10",556519,71.60
3/16/2019 0:00,"18,157,138.67","18,157,138.67","18,157,138.67",557568,71.50
3/17/2019 0:00,"15,863,778.21","15,863,778.21","15,863,778.21",557568,71.30
3/18/2019 0:00,"19,252,450.01","19,252,450.01","19,252,450.01",557568,71.10
3/19/2019 0:00,"19,480,539.40","19,480,539.40","19,480,539.40",557568,71.10
3/20/2019 0:00,"19,219,913.27","19,219,913.27","19,219,913.27",557309,71.40
3/21/2019 0:00,"19,324,295.36","19,324,295.36","19,324,295.36",557568,72.50
3/22/2019 0:00,"19,501,209.88","19,501,209.88","19,501,209.88",557568,71.20
3/23/2019 0:00,"17,817,888.53","17,817,888.53","17,817,888.53",557568,69.90
3/24/2019 0:00,"15,697,981.19","15,697,981.19","15,697,981.19",557568,71.50
3/25/2019 0:00,"18,275,597.21","18,275,597.21","18,275,597.21",557568,67.30
3/26/2019 0:00,"18,851,455.84","18,851,455.84","18,851,455.84",557568,68.70
3/27/2019 0:00,"18,590,700.90","18,590,700.90","18,590,700.90",557208,70.80
3/28/2019 0:00,"18,844,240.83","18,844,240.83","18,844,240.83",557568,69.50
3/29/2019 0:00,"19,795,675.22","19,795,675.22","19,795,675.22",557568,70.90
3/30/2019 0:00,"17,777,494.23","17,777,494.23","17,777,494.23",557568,70.70
3/31/2019 0:00,"15,808,819.44","15,808,819.44","15,808,819.44",557208,66.90
4/1/2019 0:00,"17,998,425.43","17,998,425.43","17,998,425.43",557568,69.60
4/2/2019 0:00,"18,094,142.84","18,094,142.84","18,094,142.84",557568,68.40
4/3/2019 0:00,"18,573,163.08","18,573,163.08","18,573,163.08",557568,64.20
4/4/2019 0:00,"19,553,767.30","19,553,767.30","19,553,767.30",556146,68.60
4/5/2019 0:00,"19,069,049.85","19,069,049.85","19,069,049.85",557434,71.20
4/6/2019 0:00,"17,590,097.98","17,590,097.98","17,590,097.98",557568,70.20
4/7/2019 0:00,"15,729,174.53","15,729,174.53","15,729,174.53",557568,69.90
4/8/2019 0:00,"17,875,679.18","17,875,679.18","17,875,679.18",557568,70.10
4/9/2019 0:00,"18,173,211.06","18,173,211.06","18,173,211.06",557568,69.40
4/10/2019 0:00,"18,842,532.44","18,842,532.44","18,842,532.44",557568,69.20
4/11/2019 0:00,"19,324,082.37","19,324,082.37","19,324,082.37",554389,71.70
4/12/2019 0:00,"20,686,390.55","20,686,390.55","20,686,390.55",557568,70.30
4/13/2019 0:00,"18,644,321.99","18,644,321.99","18,644,321.99",557568,70.90
4/14/2019 0:00,"16,045,754.44","16,045,754.44","16,045,754.44",557568,70.90
4/15/2019 0:00,"16,469,964.65","16,469,964.65","16,469,964.65",557568,70.40
4/16/2019 0:00,"19,280,865.38","19,280,865.38","19,280,865.38",557475,69.20
4/17/2019 0:00,"19,698,258.65","19,698,258.65","19,698,258.65",557568,69.40
4/18/2019 0:00,"20,157,906.62","20,157,906.62","20,157,906.62",557568,70.20
4/19/2019 0:00,"20,289,086.41","20,289,086.41","20,289,086.41",556990,70.30
4/20/2019 0:00,"17,778,105.80","17,778,105.80","17,778,105.80",557568,71.50
4/21/2019 0:00,"15,959,223.38","15,959,223.38","15,959,223.38",557568,69.10
4/22/2019 0:00,"19,230,163.20","19,230,163.20","19,230,163.20",557568,70.80
4/23/2019 0:00,"19,404,507.35","19,404,507.35","19,404,507.35",557568,71.10
4/24/2019 0:00,"19,421,902.77","19,421,902.77","19,421,902.77",557568,70.90
4/25/2019 0:00,"20,007,643.40","20,007,643.40","20,007,643.40",557568,71.60
4/26/2019 0:00,"20,583,133.98","20,583,133.98","20,583,133.98",555852,71.60
4/27/2019 0:00,"18,473,401.95","18,473,401.95","18,473,401.95",557568,71.50
4/28/2019 0:00,"16,467,397.62","16,467,397.62","16,467,397.62",557568,71.70
4/29/2019 0:00,"19,128,845.38","19,128,845.38","19,128,845.38",557568,71.80
4/30/2019 0:00,"19,607,243.01","19,607,243.01","19,607,243.01",557568,71.20
5/1/2019 0:00,"19,661,560.60","19,661,560.60","19,661,560.60",557568,71.50
5/2/2019 0:00,"19,786,571.46","19,786,571.46","19,786,571.46",557568,71.70
5/3/2019 0:00,"20,634,837.76","20,634,837.76","20,634,837.76",557568,70.10
5/4/2019 0:00,"18,409,782.88","18,409,782.88","18,409,782.88",557568,68.90
5/5/2019 0:00,"16,007,355.09","16,007,355.09","16,007,355.09",557568,70.90
5/6/2019 0:00,"19,086,754.30","19,086,754.30","19,086,754.30",557568,70.10
5/7/2019 0:00,"19,324,978.40","19,324,978.40","19,324,978.40",557568,61.00
5/8/2019 0:00,"19,550,661.34","19,550,661.34","19,550,661.34",557568,46.70
5/9/2019 0:00,"19,155,299.21","19,155,299.21","19,155,299.21",557568,71.60
5/10/2019 0:00,"20,710,714.58","20,710,714.58","20,710,714.58",557568,70.90
5/11/2019 0:00,"18,819,964.30","18,819,964.30","18,819,964.30",557568,70.70
5/12/2019 0:00,"16,550,935.49","16,550,935.49","16,550,935.49",557568,71.30
5/13/2019 0:00,"18,956,306.92","18,956,306.92","18,956,306.92",557568,71.20
5/14/2019 0:00,"19,402,550.54","19,402,550.54","19,402,550.54",557568,70.70
5/15/2019 0:00,"19,275,916.31","19,275,916.31","19,275,916.31",557568,70.50
5/16/2019 0:00,"18,933,213.10","18,933,213.10","18,933,213.10",557568,67.00
5/17/2019 0:00,"20,640,494.35","20,640,494.35","20,640,494.35",557568,70.00
5/18/2019 0:00,"17,241,350.51","17,241,350.51","17,241,350.51",557568,70.50
5/19/2019 0:00,"15,163,323.15","15,163,323.15","15,163,323.15",557568,43.90
5/20/2019 0:00,"18,759,241.96","18,759,241.96","18,759,241.96",557568,36.00
5/21/2019 0:00,"19,142,619.29","19,142,619.29","19,142,619.29",557568,69.00
5/22/2019 0:00,"19,834,962.09","19,834,962.09","19,834,962.09",557568,58.40
5/23/2019 0:00,"20,365,541.36","20,365,541.36","20,365,541.36",557568,56.80
5/24/2019 0:00,"20,842,169.39","20,842,169.39","20,842,169.39",557568,72.10
5/25/2019 0:00,"18,301,010.48","18,301,010.48","18,301,010.48",548097,72.90
5/26/2019 0:00,"15,136,977.52","15,136,977.52","15,136,977.52",547712,73.80
5/27/2019 0:00,"15,316,803.24","15,316,803.24","15,316,803.24",548064,73.00
5/28/2019 0:00,"17,653,483.81","17,653,483.81","17,653,483.81",548064,72.60
5/29/2019 0:00,"19,740,178.23","19,740,178.23","19,740,178.23",546780,69.70
5/30/2019 0:00,"19,907,970.77","19,907,970.77","19,907,970.77",548064,73.10
5/31/2019 0:00,"20,822,618.64","20,822,618.64","20,822,618.64",548064,72.80
6/1/2019 0:00,"18,782,524.72","18,782,524.72","18,782,524.72",548064,73.60
6/2/2019 0:00,"16,343,347.37","16,343,347.37","16,343,347.37",546630,73.30
6/3/2019 0:00,"19,355,771.05","19,355,771.05","19,355,771.05",548064,70.90
6/4/2019 0:00,"19,693,504.38","19,693,504.38","19,693,504.38",548064,71.90
6/5/2019 0:00,"19,996,382.25","19,996,382.25","19,996,382.25",548064,72.00
6/6/2019 0:00,"20,267,492.91","20,267,492.91","20,267,492.91",548064,71.70
6/7/2019 0:00,"20,753,007.73","20,753,007.73","20,753,007.73",548064,72.40
6/8/2019 0:00,"18,453,779.30","18,453,779.30","18,453,779.30",548064,72.00
6/9/2019 0:00,"16,431,275.06","16,431,275.06","16,431,275.06",548064,71.30
6/10/2019 0:00,"19,246,659.40","19,246,659.40","19,246,659.40",548064,64.80
6/11/2019 0:00,"19,705,694.08","19,705,694.08","19,705,694.08",548064,71.40
6/12/2019 0:00,"19,784,217.51","19,784,217.51","19,784,217.51",548064,71.90
6/13/2019 0:00,"20,472,165.49","20,472,165.49","20,472,165.49",548064,71.00
6/14/2019 0:00,"21,359,776.87","21,359,776.87","21,359,776.87",548064,71.20
6/15/2019 0:00,"18,681,260.30","18,681,260.30","18,681,260.30",548064,71.10
6/16/2019 0:00,"16,685,204.91","16,685,204.91","16,685,204.91",548064,70.90
6/17/2019 0:00,"19,602,819.14","19,602,819.14","19,602,819.14",548064,70.50
6/18/2019 0:00,"19,350,298.10","19,350,298.10","19,350,298.10",548064,71.00
6/19/2019 0:00,"19,870,011.93","19,870,011.93","19,870,011.93",548064,70.00
