Day,Min,Avg,Max,# Lane Points,% Observed
1/1/2020 0:00,"18,314,572.18","18,314,572.18","18,314,572.18",548928,0.00
1/2/2020 0:00,"18,461,370.36","18,461,370.36","18,461,370.36",548928,30.30
1/3/2020 0:00,"18,200,492.33","18,200,492.33","18,200,492.33",548928,68.70
1/4/2020 0:00,"16,059,435.80","16,059,435.80","16,059,435.80",548928,69.10
1/5/2020 0:00,"14,274,029.76","14,274,029.76","14,274,029.76",548928,67.20
1/6/2020 0:00,"18,341,647.35","18,341,647.35","18,341,647.35",548928,68.60
1/7/2020 0:00,"17,871,237.32","17,871,237.32","17,871,237.32",548928,69.20
1/8/2020 0:00,"18,641,892.77","18,641,892.77","18,641,892.77",548928,69.70
1/9/2020 0:00,"18,486,935.30","18,486,935.30","18,486,935.30",548928,68.80
1/10/2020 0:00,"19,622,499.83","19,622,499.83","19,622,499.83",548928,68.40
1/11/2020 0:00,"17,093,904.87","17,093,904.87","17,093,904.87",548928,68.80
1/12/2020 0:00,"14,739,522.79","14,739,522.79","14,739,522.79",548928,68.80
1/13/2020 0:00,"18,398,610.04","18,398,610.04","18,398,610.04",548928,68.70
1/14/2020 0:00,"18,801,988.05","18,801,988.05","18,801,988.05",548928,68.60
1/15/2020 0:00,"18,903,631.22","18,903,631.22","18,903,631.22",548928,68.20
1/16/2020 0:00,"18,231,305.16","18,231,305.16","18,231,305.16",548928,68.60
1/17/2020 0:00,"19,801,664.87","19,801,664.87","19,801,664.87",548928,68.80
1/18/2020 0:00,"17,433,930.71","17,433,930.71","17,433,930.71",548928,68.70
1/19/2020 0:00,"15,053,462.55","15,053,462.55","15,053,462.55",548928,68.80
1/20/2020 0:00,"17,352,006.39","17,352,006.39","17,352,006.39",548928,68.50
1/21/2020 0:00,"18,546,672.37","18,546,672.37","18,546,672.37",548928,69.00
1/22/2020 0:00,"19,026,249.20","19,026,249.20","19,026,249.20",548928,66.40
1/23/2020 0:00,"19,347,219.39","19,347,219.39","19,347,219.39",548928,68.30
1/24/2020 0:00,"19,354,402.10","19,354,402.10","19,354,402.10",548890,68.90
1/25/2020 0:00,"17,253,863.20","17,253,863.20","17,253,863.20",548928,65.70
1/26/2020 0:00,"14,731,223.58","14,731,223.58","14,731,223.58",548928,68.60
1/27/2020 0:00,"18,685,467.95","18,685,467.95","18,685,467.95",548928,68.40
1/28/2020 0:00,"18,835,891.22","18,835,891.22","18,835,891.22",548928,68.40
1/29/2020 0:00,"19,059,640.06","19,059,640.06","19,059,640.06",548928,68.50
1/30/2020 0:00,"19,229,824.87","19,229,824.87","19,229,824.87",548928,68.50
1/31/2020 0:00,"19,828,809.45","19,828,809.45","19,828,809.45",548928,68.80
